Protein ID,Recursion Step Done,Ligand Description,Binding Affinity (kcal/mol),Number of clashes,Strain Energy,Confidence Score,Rank of sdf,_timestamp,_runtime,_step
AF-A0A0A6YYG2-F1-model_v3,1/5,null,-3.858520730758919,14,6.5188366701898985,-0.74,rank1_confidence-0.74,1711852182.396439,39.214089155197144,8
AF-Q92952-F1-model_v3,1/5,null,-1.2608314477086093,7,7.810858653803848,-2.08,rank1_confidence-2.08,1711855341.310282,13.881573915481567,8
AF-P41181-F1-model_v3,5/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-A0A0A6YYG2-F1-model_v3/rank1_confidence-0.32.sdf,-7.486575752792866,39,9.454351026510707,-1.86,rank1_confidence-1.86,1711835805.5580442,15.331216096878052,8
AF-Q9BW27-F1-model_v3,1/5,null,-2.620504113284812,1,8.281030066585487,-2.06,rank1_confidence-2.06,1711937339.8327167,26.086743593215942,8
AF-Q9UBU8-F1-model_v3,1/5,null,5636.3029401215235,68,7.618870529114261,-2.23,rank1_confidence-2.23,1711881649.1875997,18.012473583221436,8
AF-A0A0G2JNF4-F1-model_v3,1/5,null,31.34888423053857,49,10.034595866166143,-1.84,rank1_confidence-1.84,1711951688.905093,31.24019694328308,8
AF-P0CG31-F1-model_v3,1/5,null,-1.5942532962027252,23,8.70450075528288,-1.43,rank1_confidence-1.43,1711989148.6041844,39.704835414886475,8
AF-P33993-F1-model_v3,1/5,null,6507.01307591107,47,9.728014069638917,-1.7,rank1_confidence-1.70,1711836774.6353264,24.220211267471313,8
AF-Q3LFD5-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P0CG31-F1-model_v3/rank1_confidence-0.92.sdf,48.46250115808785,27,6.073059763852882,-1.83,rank1_confidence-1.83,1711871038.6813009,35.98292398452759,8
AF-Q6UW01-F1-model_v3,1/5,null,6.687730852641441,24,6.592380909089201,-1.94,rank1_confidence-1.94,1711880162.4821098,32.90622568130493,8
AF-Q16513-F1-model_v3,1/5,null,-7.302001649012424,18,9.816160550032407,-1.0,rank1_confidence-1.00,1711900990.3794525,22.492812395095825,8
AF-Q8IWL8-F1-model_v3,1/5,null,-1.934790075960315,3,7.092487033365032,-1.27,rank1_confidence-1.27,1711911917.347421,16.818801879882812,8
AF-P22670-F1-model_v3,1/5,null,3165.6660552795784,101,8.50693555343858,-2.85,rank1_confidence-2.85,1711898570.2888644,50.36629629135132,8
AF-Q12981-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q8IWL8-F1-model_v3/rank1_confidence-1.24.sdf,587.6826969990215,45,6.908434300378644,-3.01,rank1_confidence-3.01,1711921256.0506272,12.76558232307434,8
AF-O75969-F1-model_v3,1/5,null,-2.232013115912039,11,8.724238939198443,-2.58,rank1_confidence-2.58,1711877113.7769551,46.214869022369385,8
AF-Q5JXC2-F1-model_v3,1/5,null,31472.050309587292,22,8.236640693226263,-2.15,rank1_confidence-2.15,1711892663.4541228,18.256402730941772,8
AF-Q96IV0-F1-model_v3,1/5,null,467.38204490110996,63,6.617556757801054,-2.97,rank1_confidence-2.97,1711863362.7870405,34.99638247489929,8
AF-Q9BY41-F1-model_v3,1/5,null,-3.7133140796767634,17,6.144190268129307,-1.27,rank1_confidence-1.27,1711904597.4261897,21.10971164703369,8
AF-Q8N4V2-F1-model_v3,1/5,null,238.9453078980129,116,7.085813403723748,-3.59,rank1_confidence-3.59,1711941926.9784217,31.28562879562378,8
AF-Q13884-F1-model_v3,1/5,null,-4.011439838942814,15,6.062132998784733,-1.32,rank1_confidence-1.32,1711952772.1186697,24.39512276649475,8
AF-Q9P2W7-F1-model_v3,1/5,null,-2.461722558061569,4,9.516838380171919,-2.43,rank1_confidence-2.43,1711924287.187439,27.944808959960938,8
AF-Q6P988-F1-model_v3,1/5,null,-3.5788842285478486,30,6.814602550631918,-0.4,rank1_confidence-0.40,1711894462.122361,27.28606390953064,8
AF-Q56P03-F1-model_v3,1/5,null,8341.13432069396,47,4.253282635456117,-1.44,rank1_confidence-1.44,1711986685.7112937,29.83870768547058,8
AF-Q7Z2X7-F1-model_v3,1/5,null,9.570698025559158,30,9.630730263135646,-1.16,rank1_confidence-1.16,1711910919.3644102,26.784786224365234,8
AF-P0DJI9-F1-model_v3,1/5,null,-1.1459225001017108,19,3.36721800109504,-2.94,rank1_confidence-2.94,1711903331.8730974,24.88572335243225,8
AF-P48061-F1-model_v3,1/5,null,-1.4300739584868518,0,6.112077689420829,-2.18,rank1_confidence-2.18,1711916376.8318357,12.724012851715088,8
AF-Q9UQ10-F1-model_v3,1/5,null,-4.445736353044158,24,5.905585225745867,-0.72,rank1_confidence-0.72,1711871426.461386,15.488044023513794,8
AF-P01624-F1-model_v3,1/5,null,-2.3892563529526876,1,5.430916443633706,-2.56,rank1_confidence-2.56,1711883248.8312619,14.32140588760376,8
AF-Q9GZY0-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9UQ10-F1-model_v3/rank1_confidence-0.59.sdf,-0.5326026819704598,33,7.402951750675456,-1.2,rank1_confidence-1.20,1712000170.8837218,17.099933862686157,8
AF-Q8TBP5-F1-model_v3,1/5,null,88.92091759407023,31,5.306467115307825,-1.73,rank1_confidence-1.73,1711866658.7420096,13.513054609298706,8
AF-Q03721-F1-model_v3,1/5,null,65.98491508536169,32,7.279221067887278,-2.32,rank1_confidence-2.32,1711954702.7916985,29.964858531951904,8
AF-Q9UBK7-F1-model_v3,1/5,null,936.0593656271732,98,9.34873977841545,-2.85,rank1_confidence-2.85,1711931137.2868268,16.344441890716553,8
AF-Q7Z7J7-F1-model_v3,1/5,null,-3.430465039960168,15,6.387434900248493,-1.12,rank1_confidence-1.12,1711889725.026987,30.724553108215332,8
AF-Q8TB22-F1-model_v3,1/5,null,1231.8728447207016,101,8.372269203927061,-2.22,rank1_confidence-2.22,1711988113.7863722,39.51899719238281,8
AF-A8K554-F1-model_v3,1/5,null,-3.311568049980425,8,6.0001422638422355,-1.13,rank1_confidence-1.13,1711917703.8019483,17.507768392562866,8
AF-A2RUT3-F1-model_v3,1/5,null,38368.195188456106,33,7.922520428045061,-2.03,rank1_confidence-2.03,1711930892.0401525,35.06418061256409,8
AF-A0A1W2PPF3-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-A8K554-F1-model_v3/rank1_confidence-1.16.sdf,-2.324268094049771,17,8.47361679175549,-1.81,rank1_confidence-1.81,1711847903.5554526,13.62837266921997,8
AF-Q86VV4-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-A2RUT3-F1-model_v3/rank1_confidence-1.01.sdf,-2.5861809318498135,2,7.201920265644503,-1.83,rank1_confidence-1.83,1711843029.1057768,15.60279369354248,8
AF-Q14542-F1-model_v3,1/5,null,144.77262210689625,75,4.744806126819213,-11.27,rank1_confidence-11.27,1711839490.8419425,22.480674505233765,8
AF-Q8NAP8-F1-model_v3,1/5,null,-1.944858422357123,3,6.109518578081989,-1.76,rank1_confidence-1.76,1711918971.2558832,29.07579231262207,8
AF-Q96SJ8-F1-model_v3,1/5,null,40.432078887016125,31,10.346219821868942,-1.95,rank1_confidence-1.95,1711895533.6716125,24.380918502807617,8
AF-Q8WUM4-F1-model_v3,1/5,null,-5.7524317441071995,2,5.5106226292345895,-0.46,rank1_confidence-0.46,1711926433.3364763,23.975133419036865,8
AF-P16471-F1-model_v3,1/5,null,0.8831350639767456,30,5.97612503146695,-1.38,rank1_confidence-1.38,1711946994.3399873,18.196288347244263,8
AF-P37023-F1-model_v3,5/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q8WUM4-F1-model_v3/rank1_confidence-0.49.sdf,-6.708541984534757,18,8.434861196054058,-0.68,rank1_confidence-0.68,1711933692.695161,23.251716136932373,8
AF-Q9UPE1-F1-model_v3,1/5,null,-6.975369185525154,13,9.421563028000634,-0.59,rank1_confidence-0.59,1711874830.487787,28.29090189933777,8
AF-Q8WY54-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P37023-F1-model_v3/rank1_confidence-0.77.sdf,4.724045813026536,29,6.205193089308025,-2.24,rank1_confidence-2.24,1711881170.6253867,17.216596603393555,8
AF-Q86VG3-F1-model_v3,1/5,null,-1.267123284909509,0,7.246843069863758,-2.94,rank1_confidence-2.94,1711999019.8597355,27.004199504852295,8
AF-O75818-F1-model_v3,1/5,null,-3.8919898141230544,2,10.021252148795028,-1.16,rank1_confidence-1.16,1711935219.0901146,32.84739065170288,8
AF-Q8NGL6-F1-model_v3,1/5,null,19402.0733733668,69,5.666862334682605,-1.42,rank1_confidence-1.42,1711918801.563275,16.555179119110107,8
AF-Q8IVJ1-F1-model_v3,1/5,null,-4.267334059268742,12,6.742851340262064,-1.23,rank1_confidence-1.23,1711863004.4193165,20.801759481430054,8
AF-Q9NWW0-F1-model_v3,1/5,null,-2.1003755228811185,0,7.692810126045529,-1.32,rank1_confidence-1.32,1711929286.6314676,21.22290062904358,8
AF-Q9NSJ1-F1-model_v3,5/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q8IVJ1-F1-model_v3/rank1_confidence-0.80.sdf,3.022209452751562,47,4.084350712039253,-1.19,rank1_confidence-1.19,1711921083.0393217,17.15780472755432,8
AF-Q8IZV5-F1-model_v3,1/5,null,-8.45854512059838,6,7.373764307449662,-0.17,rank1_confidence-0.17,1711965878.7029445,13.795036554336548,8
AF-Q13520-F1-model_v3,1/5,null,5862.474475859509,113,8.62539683744069,-2.41,rank1_confidence-2.41,1711963504.516557,23.42653203010559,8
AF-Q9NR19-F1-model_v3,1/5,null,-4.496555927585499,28,4.740128903981059,-2.46,rank1_confidence-2.46,1711922738.4021294,20.548359394073486,8
AF-Q8N883-F1-model_v3,1/5,null,138.11172102803687,33,7.183345603678191,-1.97,rank1_confidence-1.97,1711893937.3023715,19.359848499298096,8
AF-Q93050-F1-model_v3,1/5,null,237.5018957889372,21,7.352619930337099,-2.18,rank1_confidence-2.18,1711962341.3289208,33.560988903045654,8
AF-P19875-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q8N883-F1-model_v3/rank1_confidence-1.27.sdf,22077.923415223842,44,5.913453021682301,-1.73,rank1_confidence-1.73,1711925608.6095762,18.47611927986145,8
AF-Q9BTV6-F1-model_v3,1/5,null,21.46768482470464,31,5.550075279450851,-1.29,rank1_confidence-1.29,1711937545.410805,39.03453707695007,8
AF-Q96RD1-F1-model_v3,1/5,null,-4.907599009006009,25,3.990102067049989,-0.34,rank1_confidence-0.34,1711875855.5797207,13.131772756576538,8
AF-Q6ZN04-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9BTV6-F1-model_v3/rank1_confidence-1.23.sdf,-0.5545765028326769,22,7.15016158849339,-2.65,rank1_confidence-2.65,1711950888.6502275,15.287809610366821,8
AF-Q9BZE1-F1-model_v3,1/5,null,6.862085307653769,23,11.009057468810155,-1.55,rank1_confidence-1.55,1711946120.7847629,18.995413780212402,8
AF-P13500-F1-model_v3,1/5,null,-2.8523810405007195,3,8.707373691462905,-2.81,rank1_confidence-2.81,1711913470.1088638,26.785578727722168,8
AF-P26599-F1-model_v3,1/5,null,-3.0139447595472153,6,5.024686847100526,-1.34,rank1_confidence-1.34,1711953561.351089,24.531965970993042,8
AF-Q8TCY9-F1-model_v3,1/5,null,344.2648171426411,66,6.381373234213413,-1.44,rank1_confidence-1.44,1711873586.6112125,14.870161533355713,8
AF-Q8IZP9-F1-model_v3,1/5,null,-6.40837776971298,9,7.491049276718115,-0.46,rank1_confidence-0.46,1711878218.5299711,25.882017135620117,8
AF-Q6ZWC4-F1-model_v3,1/5,null,-2.9720265133842036,6,7.353169459481677,-0.6,rank1_confidence-0.60,1711931773.6929781,38.809266090393066,8
AF-A8MWV9-F1-model_v3,1/5,null,-0.8951332904733685,1,6.272716316412968,-2.58,rank1_confidence-2.58,1711922602.911113,45.254085063934326,8
AF-O95833-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q6ZWC4-F1-model_v3/rank1_confidence-0.53.sdf,-2.7757913308400037,18,8.17327346141603,-0.87,rank1_confidence-0.87,1711915185.7540307,13.815922737121582,8
AF-P13498-F1-model_v3,1/5,null,-0.7399432068441588,11,6.913730250511506,-1.64,rank1_confidence-1.64,1711848495.254629,17.4951229095459,8
AF-Q9BXL8-F1-model_v3,1/5,null,-1.7162925792589423,11,10.494961584797935,-1.75,rank1_confidence-1.75,1711865526.9565053,22.59790539741516,8
AF-Q8IYT3-F1-model_v3,1/5,null,-1.1862944101779638,5,6.707303700969277,-2.4,rank1_confidence-2.40,1711873592.7518222,17.55137825012207,8
AF-Q5T4F7-F1-model_v3,1/5,null,1.5601196884961994,23,6.808847517063924,-1.34,rank1_confidence-1.34,1711952392.9872146,20.291932582855225,8
AF-Q8NGQ4-F1-model_v3,1/5,null,196.74118789562743,114,11.588056142051542,-2.69,rank1_confidence-2.69,1711922163.8830488,34.30614686012268,8
AF-Q2TAY7-F1-model_v3,1/5,null,-3.024855181689468,7,5.951146916959715,-1.39,rank1_confidence-1.39,1711905694.2879014,21.547301292419434,8
AF-Q96GS4-F1-model_v3,1/5,null,91.80568447382272,14,9.129710759204315,-1.79,rank1_confidence-1.79,1711929438.6596737,19.663777589797974,8
AF-P13798-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q2TAY7-F1-model_v3/rank1_confidence-1.33.sdf,27554.06230250515,127,8.756216800183594,-2.98,rank1_confidence-2.98,1711900361.5540843,15.612086296081543,8
AF-A0PK11-F1-model_v3,1/5,null,-2.8833817572803713,16,8.068363641231869,-2.39,rank1_confidence-2.39,1711941176.6470273,19.61807131767273,8
AF-Q8NEC7-F1-model_v3,1/5,null,-3.4360096466976144,15,14.442818624952224,-1.59,rank1_confidence-1.59,1711873850.639713,35.46583294868469,8
AF-P31415-F1-model_v3,1/5,null,22.433862905863776,48,8.559784360424572,-1.92,rank1_confidence-1.92,1711841922.776688,36.700422048568726,8
AF-Q9Y5H2-F1-model_v3,1/5,null,-1.572363246000482,2,8.190721046489912,-1.82,rank1_confidence-1.82,1711927687.2982907,32.043771743774414,8
AF-P30926-F1-model_v3,1/5,null,21.030353417698123,45,8.536357570749942,-2.54,rank1_confidence-2.54,1711879609.6175547,21.712711572647095,8
AF-Q96GX1-F1-model_v3,1/5,null,-3.889743303371075,26,6.3393789229252775,-0.91,rank1_confidence-0.91,1712002626.3373532,40.45796012878418,8
AF-P08319-F1-model_v3,1/5,null,-5.673543882440431,5,4.792882670170201,-0.83,rank1_confidence-0.83,1711879407.8826482,27.1205952167511,8
AF-O75175-F1-model_v3,1/5,null,-1.4018842344245277,17,8.283873123946947,-2.79,rank1_confidence-2.79,1711941243.2130473,33.25704622268677,8
AF-Q8NE62-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P08319-F1-model_v3/rank1_confidence-0.78.sdf,-5.117956815075289,27,11.64978651190107,-1.24,rank1_confidence-1.24,1711869369.1198552,17.535582065582275,8
AF-Q9Y3A6-F1-model_v3,1/5,null,26.477585294641862,21,8.577319378080986,-1.03,rank1_confidence-1.03,1711861857.7114663,31.81740427017212,8
AF-P09341-F1-model_v3,1/5,null,-0.8126329452461166,13,5.612672095182688,-2.25,rank1_confidence-2.25,1711927614.581032,29.11110806465149,8
AF-O95377-F1-model_v3,1/5,null,11312.83555565108,135,7.91813882769722,-2.8,rank1_confidence-2.80,1712001437.4136274,18.855863332748413,8
AF-Q8IZ83-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P09341-F1-model_v3/rank1_confidence-1.49.sdf,-2.2613130728442696,21,9.225057820220727,-3.69,rank1_confidence-3.69,1711869781.3232791,15.500188112258911,8
AF-P48039-F1-model_v3,1/5,null,4868820.718368001,100,6.365133690751179,-1.73,rank1_confidence-1.73,1711864686.8855782,20.650460243225098,8
AF-Q71UM5-F1-model_v3,1/5,null,0.7105681396754869,18,5.778993686617611,-1.53,rank1_confidence-1.53,1711922390.4134717,36.2405047416687,8
AF-P18545-F1-model_v3,1/5,null,-3.1925783199418114,6,10.197265748192521,-1.29,rank1_confidence-1.29,1711883212.6108916,23.626561641693115,8
AF-Q6UUV7-F1-model_v3,1/5,null,449.8444310357289,40,5.578496588116323,-2.48,rank1_confidence-2.48,1711915417.665076,14.740633010864258,8
AF-P84074-F1-model_v3,1/5,null,-4.663191271747167,7,7.123777538248419,-0.86,rank1_confidence-0.86,1711875476.2369916,12.612735748291016,8
AF-P20719-F1-model_v3,1/5,null,2.1963105940100642,15,14.271366434436146,-2.56,rank1_confidence-2.56,1711911877.4612386,29.491530656814575,8
AF-O14786-F1-model_v3,4/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P84074-F1-model_v3/rank1_confidence-1.29.sdf,-3.976584195076717,13,5.0899708597176385,-1.36,rank1_confidence-1.36,1711887605.1680307,13.067601680755615,8
AF-Q9H8V8-F1-model_v3,1/5,null,-2.559681192404612,6,8.060603491650724,-1.8,rank1_confidence-1.80,1711876153.4814155,19.495704412460327,8
AF-Q9ULV4-F1-model_v3,4/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-O14786-F1-model_v3/rank1_confidence-0.76.sdf,567.7589581904356,47,6.475485999244995,-1.76,rank1_confidence-1.76,1711856796.2379313,24.092061281204224,8
AF-P04629-F1-model_v3,1/5,null,535616.8369316143,74,10.530023465463174,-1.65,rank1_confidence-1.65,1711958516.2015297,17.252354860305786,8
AF-Q8IWA4-F1-model_v3,1/5,null,4.012032649884323,31,7.255375097080304,-1.18,rank1_confidence-1.18,1711997749.8948019,25.442875862121582,8
AF-A4GXA9-F1-model_v3,1/5,null,-3.926836663807728,7,9.067708088198032,-2.65,rank1_confidence-2.65,1711867861.857398,34.13786005973816,8
AF-Q96GE5-F1-model_v3,1/5,null,15799602.001947377,92,4.8420061693733345,-2.52,rank1_confidence-2.52,1711921020.9845197,35.44414973258972,8
AF-Q8NBM8-F1-model_v3,1/5,null,-5.783351081852739,10,5.859046486840612,-0.71,rank1_confidence-0.71,1711844078.3600793,198.49441123008728,8
AF-E9PB15-F1-model_v3,1/5,null,-4.755237658411468,7,7.233354823460232,-1.33,rank1_confidence-1.33,1711941067.2793643,32.51534128189087,8
AF-O43657-F1-model_v3,4/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q8NBM8-F1-model_v3/rank1_confidence-0.45.sdf,-3.1703040417400623,0,5.927570071182146,-1.59,rank1_confidence-1.59,1711926902.9568686,16.767216682434082,8
AF-P20273-F1-model_v3,4/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-E9PB15-F1-model_v3/rank1_confidence-0.86.sdf,-1.0937940591476538,13,6.889217482932537,-2.14,rank1_confidence-2.14,1711854040.3205574,22.977736473083496,8
AF-O95025-F1-model_v3,1/5,null,-2.6022845939664916,7,7.480291930267924,-1.72,rank1_confidence-1.72,1711859538.6270368,19.50549292564392,8
AF-Q9BQ15-F1-model_v3,1/5,null,-3.428436480617464,14,10.23451399826827,-1.55,rank1_confidence-1.55,1711875988.3222446,35.3525607585907,8
AF-Q86WQ0-F1-model_v3,1/5,null,6.153033891401289,17,9.037166743655547,-0.66,rank1_confidence-0.66,1711864081.4957764,37.33124542236328,8
AF-Q9H0C5-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9BQ15-F1-model_v3/rank1_confidence-1.27.sdf,-0.7126444947421299,18,5.578070180234732,-1.7,rank1_confidence-1.70,1711949227.8720825,14.96730351448059,8
AF-A4D126-F1-model_v3,1/5,null,-3.3823455710375905,22,12.357541153963808,-0.6,rank1_confidence-0.60,1711919250.8809505,15.343988418579102,8
AF-Q9UET6-F1-model_v3,4/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9H0C5-F1-model_v3/rank1_confidence-1.33.sdf,-1.9540503398009035,33,10.186595677081826,-0.92,rank1_confidence-0.92,1711955142.1493256,16.201279640197754,8
AF-Q6UXI9-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-A4D126-F1-model_v3/rank1_confidence-0.65.sdf,-3.8895724083510808,8,7.711458543958486,-1.98,rank1_confidence-1.98,1711843489.0421784,17.723889350891113,8
AF-P35269-F1-model_v3,1/5,null,-3.0914227661966445,4,4.744757616567682,-1.95,rank1_confidence-1.95,1711990581.0736794,19.84533452987671,8
AF-Q96JB8-F1-model_v3,1/5,null,-5.137233836892343,20,7.627165823833806,-1.32,rank1_confidence-1.32,1711912515.1499255,27.3533034324646,8
AF-Q7L5D6-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P35269-F1-model_v3/rank1_confidence-1.15.sdf,3.846714247189579,24,10.485377280053797,-1.36,rank1_confidence-1.36,1711880476.2699378,15.867390871047974,8
AF-Q9BWW8-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q96JB8-F1-model_v3/rank1_confidence-0.39.sdf,-3.260169214887593,17,6.992040055327095,-0.85,rank1_confidence-0.85,1711942263.03653,22.274899005889893,8
AF-Q9UL52-F1-model_v3,1/5,null,-6.871689132966656,7,6.969949532889785,-0.61,rank1_confidence-0.61,1711915870.120737,20.213597059249878,8
AF-Q8WUE5-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9BWW8-F1-model_v3/rank1_confidence-1.18.sdf,-3.032512357514347,8,6.17551955812317,-1.55,rank1_confidence-1.55,1711952055.4010832,14.733890295028687,8
AF-Q99685-F1-model_v3,1/5,null,-8.528625808912267,19,6.430876751013443,0.17,rank1_confidence0.17,1711997309.3927917,24.030053853988647,8
AF-P06850-F1-model_v3,1/5,null,-2.4092617936683824,21,7.120970814918806,-3.09,rank1_confidence-3.09,1711933292.6194084,18.58616542816162,8
AF-P09210-F1-model_v3,1/5,null,-4.5128579640778,29,10.690547944209271,-1.04,rank1_confidence-1.04,1711948184.2353442,20.092770099639893,8
AF-Q05086-F1-model_v3,1/5,null,-4.44305704737471,8,6.306195409829513,-1.29,rank1_confidence-1.29,1711868535.8254168,17.7302188873291,8
AF-P04155-F1-model_v3,1/5,null,-2.81420939019672,1,6.216421750641814,-0.95,rank1_confidence-0.95,1711869680.1523695,17.627328395843506,8
AF-Q6DN03-F1-model_v3,1/5,null,411.6972483503804,63,6.657195388959934,-1.99,rank1_confidence-1.99,1711890012.2978702,37.26615905761719,8
AF-A0A0K0K1D8-F1-model_v3,1/5,null,-4.714866224654987,8,5.210584721368917,-0.37,rank1_confidence-0.37,1711867575.0235941,14.271158218383789,8
AF-Q96JP9-F1-model_v3,1/5,null,37.50808214614764,44,5.171269031538543,-1.3,rank1_confidence-1.30,1711908982.6716,17.316001176834106,8
AF-Q9UHF1-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-A0A0K0K1D8-F1-model_v3/rank1_confidence-0.27.sdf,-2.428496384619639,8,6.170915904561383,-3.38,rank1_confidence-3.38,1711837488.4411492,12.677988290786743,8
AF-Q5FYA8-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q96JP9-F1-model_v3/rank1_confidence-1.45.sdf,67576.03660342796,48,8.468212666228354,-1.82,rank1_confidence-1.82,1711942474.7412524,21.690770387649536,8
